NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		48	-0.28714794	-0.85462534	0.6994633	0.99139017	1.0	180	tags=6%, list=1%, signal=6%	
GO_CELLULAR_KETONE_METABOLIC_PROCESS	GO_CELLULAR_KETONE_METABOLIC_PROCESS		210	-0.23220028	-0.85452235	0.8507463	0.9911889	1.0	4744	tags=31%, list=24%, signal=41%	
GO_SEGMENTATION	GO_SEGMENTATION		84	-0.2616103	-0.854449	0.7729636	0.9909301	1.0	3599	tags=18%, list=18%, signal=22%	
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		135	-0.24560915	-0.85350794	0.81672597	0.9928247	1.0	3888	tags=20%, list=20%, signal=25%	
GO_MICROTUBULE_ANCHORING	GO_MICROTUBULE_ANCHORING		25	-0.32908884	-0.8534604	0.6867257	0.9924919	1.0	830	tags=12%, list=4%, signal=13%	
GO_LIPASE_ACTIVITY	GO_LIPASE_ACTIVITY		95	-0.2553074	-0.8531173	0.79452056	0.99290216	1.0	4725	tags=25%, list=24%, signal=33%	
GO_VESICLE_COAT	GO_VESICLE_COAT		52	-0.281127	-0.8529439	0.72351885	0.99289	1.0	6166	tags=48%, list=31%, signal=70%	
GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GO_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		374	-0.21802115	-0.85291207	0.94382024	0.99251413	1.0	4698	tags=29%, list=24%, signal=37%	
GO_PROTEIN_KINASE_B_SIGNALING	GO_PROTEIN_KINASE_B_SIGNALING		215	-0.23115043	-0.8529024	0.8748019	0.99207866	1.0	2844	tags=16%, list=14%, signal=19%	
GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT		26	-0.32889995	-0.8528506	0.6883117	0.9917414	1.0	853	tags=19%, list=4%, signal=20%	
GO_INTRACELLULAR_STEROL_TRANSPORT	GO_INTRACELLULAR_STEROL_TRANSPORT		21	-0.3435216	-0.8526634	0.6847826	0.9917602	1.0	3785	tags=29%, list=19%, signal=35%	
GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		36	-0.30363008	-0.85249096	0.72270364	0.9917482	1.0	5759	tags=31%, list=29%, signal=43%	
GO_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GO_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS		77	-0.2626094	-0.85208917	0.7474049	0.9922787	1.0	3581	tags=25%, list=18%, signal=30%	
GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		23	-0.33485907	-0.85179335	0.680212	0.99255764	1.0	1333	tags=13%, list=7%, signal=14%	
GO_FAT_CELL_DIFFERENTIATION	GO_FAT_CELL_DIFFERENTIATION		184	-0.23456037	-0.8517765	0.86744964	0.9921425	1.0	4280	tags=26%, list=22%, signal=33%	
GO_MOLTING_CYCLE	GO_MOLTING_CYCLE		88	-0.25746736	-0.851608	0.8189964	0.99209934	1.0	2924	tags=16%, list=15%, signal=19%	
GO_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GO_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS		45	-0.28768694	-0.85150963	0.7376761	0.9918841	1.0	2594	tags=18%, list=13%, signal=20%	
GO_AGGRESOME	GO_AGGRESOME		35	-0.30704126	-0.85092515	0.70409983	0.9928891	1.0	3487	tags=23%, list=18%, signal=28%	
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS		27	-0.32497782	-0.8507699	0.7029877	0.9927898	1.0	1676	tags=15%, list=9%, signal=16%	
GO_RESPONSE_TO_DOPAMINE	GO_RESPONSE_TO_DOPAMINE		57	-0.27672994	-0.85076	0.76360226	0.9923599	1.0	5649	tags=32%, list=29%, signal=44%	
GO_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	GO_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE		75	-0.26547298	-0.85058886	0.7758319	0.99232394	1.0	754	tags=9%, list=4%, signal=10%	
GO_CHONDROCYTE_DEVELOPMENT	GO_CHONDROCYTE_DEVELOPMENT		43	-0.29552266	-0.8505162	0.7222222	0.9920481	1.0	4296	tags=19%, list=22%, signal=24%	
GO_LIGASE_ACTIVITY	GO_LIGASE_ACTIVITY		115	-0.24522683	-0.8504495	0.7876106	0.99176157	1.0	3329	tags=25%, list=17%, signal=30%	
GO_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	GO_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE		16	-0.36300403	-0.8493621	0.6907021	0.9939981	1.0	3590	tags=44%, list=18%, signal=53%	
GO_RECEPTOR_RECYCLING	GO_RECEPTOR_RECYCLING		35	-0.30580652	-0.8492864	0.7234432	0.99374306	1.0	6244	tags=51%, list=32%, signal=75%	
GO_REPLACEMENT_OSSIFICATION	GO_REPLACEMENT_OSSIFICATION		26	-0.32258826	-0.8489374	0.68761224	0.99413586	1.0	1954	tags=23%, list=10%, signal=26%	
GO_COPI_COATED_VESICLE_MEMBRANE	GO_COPI_COATED_VESICLE_MEMBRANE		19	-0.34136	-0.84868276	0.6941839	0.99430835	1.0	6166	tags=58%, list=31%, signal=84%	
GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION		58	-0.2796888	-0.84849024	0.7455197	0.9943376	1.0	2239	tags=16%, list=11%, signal=17%	
GO_ERAD_PATHWAY	GO_ERAD_PATHWAY		95	-0.25327766	-0.84821385	0.8101933	0.9945549	1.0	5081	tags=37%, list=26%, signal=49%	
GO_EPITHELIAL_CELL_DEVELOPMENT	GO_EPITHELIAL_CELL_DEVELOPMENT		178	-0.23239543	-0.848098	0.86977494	0.99440145	1.0	4248	tags=24%, list=22%, signal=30%	
GO_GLUTATHIONE_METABOLIC_PROCESS	GO_GLUTATHIONE_METABOLIC_PROCESS		43	-0.2911611	-0.8480367	0.71985817	0.99409693	1.0	1638	tags=14%, list=8%, signal=15%	
GO_SULFUR_COMPOUND_METABOLIC_PROCESS	GO_SULFUR_COMPOUND_METABOLIC_PROCESS		320	-0.22107525	-0.8477827	0.96394986	0.99425673	1.0	4156	tags=24%, list=21%, signal=30%	
GO_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GO_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA		29	-0.3113014	-0.84733194	0.68431	0.9949024	1.0	5054	tags=38%, list=26%, signal=51%	
GO_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	GO_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY		29	-0.31508872	-0.8470223	0.7271028	0.9951818	1.0	6140	tags=41%, list=31%, signal=60%	
GO_PEPTIDYL_LYSINE_ACETYLATION	GO_PEPTIDYL_LYSINE_ACETYLATION		154	-0.23800796	-0.8464765	0.85833335	0.99602336	1.0	4566	tags=26%, list=23%, signal=34%	
GO_SPECIFIC_GRANULE_LUMEN	GO_SPECIFIC_GRANULE_LUMEN		57	-0.27461195	-0.8464402	0.77075815	0.9956632	1.0	3402	tags=21%, list=17%, signal=25%	
GO_REGULATION_OF_COFACTOR_METABOLIC_PROCESS	GO_REGULATION_OF_COFACTOR_METABOLIC_PROCESS		34	-0.30392027	-0.8464382	0.74418604	0.9952151	1.0	1977	tags=21%, list=10%, signal=23%	
GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS		108	-0.25026658	-0.8463992	0.80347824	0.99486613	1.0	2896	tags=21%, list=15%, signal=25%	
GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY		55	-0.27531692	-0.8461599	0.73310226	0.9950078	1.0	3819	tags=25%, list=19%, signal=32%	
GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		141	-0.24049391	-0.8460303	0.8509213	0.99488527	1.0	4430	tags=27%, list=23%, signal=35%	
GO_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GO_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS		35	-0.29855546	-0.845982	0.7385965	0.9945458	1.0	3701	tags=29%, list=19%, signal=35%	
GO_SOMITE_DEVELOPMENT	GO_SOMITE_DEVELOPMENT		77	-0.26282758	-0.84540176	0.76116836	0.9955647	1.0	3599	tags=19%, list=18%, signal=24%	
GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS		173	-0.23626432	-0.84540135	0.8828523	0.99511564	1.0	4973	tags=28%, list=25%, signal=37%	
GO_FUCOSYLATION	GO_FUCOSYLATION		18	-0.3487047	-0.84515333	0.6906077	0.9952747	1.0	3862	tags=17%, list=20%, signal=21%	
GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION		18	-0.34817833	-0.8444805	0.66484517	0.99641323	1.0	1179	tags=17%, list=6%, signal=18%	
GO_SOMITOGENESIS	GO_SOMITOGENESIS		60	-0.27371868	-0.84427094	0.7712766	0.99644554	1.0	3599	tags=20%, list=18%, signal=24%	
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		18	-0.34143716	-0.8442499	0.68097013	0.9960448	1.0	1767	tags=17%, list=9%, signal=18%	
GO_BRUSH_BORDER_MEMBRANE	GO_BRUSH_BORDER_MEMBRANE		44	-0.29066312	-0.84378135	0.7266314	0.9966756	1.0	2818	tags=20%, list=14%, signal=24%	
GO_EMBRYONIC_AXIS_SPECIFICATION	GO_EMBRYONIC_AXIS_SPECIFICATION		27	-0.31280816	-0.8437144	0.70240295	0.99638885	1.0	1014	tags=11%, list=5%, signal=12%	
GO_GLIAL_CELL_DEVELOPMENT	GO_GLIAL_CELL_DEVELOPMENT		101	-0.25328663	-0.8436515	0.80316347	0.9960964	1.0	5220	tags=27%, list=27%, signal=36%	
GO_INTERLEUKIN_5_PRODUCTION	GO_INTERLEUKIN_5_PRODUCTION		17	-0.35348177	-0.8436091	0.6890909	0.99573	1.0	2900	tags=35%, list=15%, signal=41%	
GO_CILIUM_MOVEMENT	GO_CILIUM_MOVEMENT		53	-0.2779666	-0.84357864	0.74910396	0.9953674	1.0	1983	tags=9%, list=10%, signal=10%	
GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION		18	-0.35763022	-0.8435278	0.6782007	0.99504226	1.0	2577	tags=22%, list=13%, signal=26%	
GO_4_IRON_4_SULFUR_CLUSTER_BINDING	GO_4_IRON_4_SULFUR_CLUSTER_BINDING		41	-0.29347736	-0.84334755	0.741533	0.99504405	1.0	4449	tags=32%, list=23%, signal=41%	
GO_REGULATION_OF_ACTION_POTENTIAL	GO_REGULATION_OF_ACTION_POTENTIAL		40	-0.29440275	-0.8433217	0.73703706	0.9946562	1.0	1000	tags=13%, list=5%, signal=13%	
GO_CELLULAR_RESPONSE_TO_ALCOHOL	GO_CELLULAR_RESPONSE_TO_ALCOHOL		71	-0.26220337	-0.843304	0.78782606	0.99424535	1.0	5476	tags=39%, list=28%, signal=54%	
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		18	-0.3540949	-0.84324396	0.684492	0.9939347	1.0	3298	tags=50%, list=17%, signal=60%	
GO_RESPONSE_TO_INTERLEUKIN_12	GO_RESPONSE_TO_INTERLEUKIN_12		48	-0.2850351	-0.84319806	0.73333335	0.99359566	1.0	4156	tags=35%, list=21%, signal=45%	
GO_RNA_DESTABILIZATION	GO_RNA_DESTABILIZATION		29	-0.31657594	-0.8430293	0.71378094	0.9935401	1.0	4422	tags=31%, list=23%, signal=40%	
GO_TELOMERE_CAPPING	GO_TELOMERE_CAPPING		40	-0.29321525	-0.842445	0.7183099	0.99450797	1.0	4539	tags=30%, list=23%, signal=39%	
GO_REGULATION_OF_DENDRITE_MORPHOGENESIS	GO_REGULATION_OF_DENDRITE_MORPHOGENESIS		84	-0.25590566	-0.8424358	0.8003413	0.994087	1.0	4121	tags=25%, list=21%, signal=32%	
GO_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GO_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		18	-0.34544924	-0.84213614	0.69101125	0.9943732	1.0	3298	tags=33%, list=17%, signal=40%	
GO_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY	GO_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY		25	-0.3252605	-0.8418083	0.68971634	0.9946833	1.0	4637	tags=44%, list=24%, signal=58%	
GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION		36	-0.3020013	-0.84176123	0.7432188	0.9943582	1.0	1460	tags=11%, list=7%, signal=12%	
GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	GO_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION		39	-0.2961877	-0.8417139	0.73519164	0.99402934	1.0	3151	tags=15%, list=16%, signal=18%	
GO_CILIUM_ORGANIZATION	GO_CILIUM_ORGANIZATION		339	-0.21793309	-0.841655	0.9480315	0.99372673	1.0	4937	tags=26%, list=25%, signal=34%	
GO_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE	GO_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE		26	-0.3194438	-0.8413549	0.7176871	0.9939436	1.0	3248	tags=27%, list=17%, signal=32%	
GO_PROTEIN_DEPOLYMERIZATION	GO_PROTEIN_DEPOLYMERIZATION		95	-0.25047272	-0.8413107	0.79684764	0.99360174	1.0	4766	tags=28%, list=24%, signal=37%	
GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		334	-0.21574223	-0.84130037	0.96496814	0.9931828	1.0	4687	tags=26%, list=24%, signal=34%	
GO_EMBRYONIC_PLACENTA_DEVELOPMENT	GO_EMBRYONIC_PLACENTA_DEVELOPMENT		81	-0.25983623	-0.8412558	0.8178752	0.99285096	1.0	2865	tags=22%, list=15%, signal=26%	
GO_MAGNESIUM_ION_BINDING	GO_MAGNESIUM_ION_BINDING		193	-0.22934616	-0.841217	0.8933333	0.9924933	1.0	3196	tags=17%, list=16%, signal=20%	
GO_FILAMENTOUS_ACTIN	GO_FILAMENTOUS_ACTIN		34	-0.30568233	-0.8411575	0.71971065	0.9921788	1.0	5142	tags=35%, list=26%, signal=48%	
GO_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		22	-0.33296	-0.8411267	0.6885246	0.9918089	1.0	6719	tags=50%, list=34%, signal=76%	
GO_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY		41	-0.2919506	-0.84108466	0.74814814	0.9914608	1.0	3400	tags=24%, list=17%, signal=29%	
GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH	GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH		18	-0.34465238	-0.8408616	0.6962025	0.99153453	1.0	2908	tags=39%, list=15%, signal=46%	
GO_LABYRINTHINE_LAYER_DEVELOPMENT	GO_LABYRINTHINE_LAYER_DEVELOPMENT		44	-0.2873353	-0.84071213	0.7474227	0.9914475	1.0	5099	tags=39%, list=26%, signal=52%	
GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION	GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION		16	-0.35400534	-0.84066266	0.6542969	0.9911221	1.0	4650	tags=31%, list=24%, signal=41%	
GO_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	GO_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS		17	-0.35129756	-0.8405278	0.67941713	0.9910192	1.0	4620	tags=35%, list=24%, signal=46%	
GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION	GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION		24	-0.32511732	-0.84030545	0.70265484	0.99108315	1.0	2899	tags=17%, list=15%, signal=20%	
GO_ALPHA_TUBULIN_BINDING	GO_ALPHA_TUBULIN_BINDING		30	-0.31336516	-0.84021103	0.69758815	0.99084705	1.0	484	tags=10%, list=2%, signal=10%	
GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS		37	-0.30184823	-0.84004396	0.72794116	0.9907783	1.0	4620	tags=32%, list=24%, signal=42%	
GO_CELLULAR_RESPONSE_TO_UV	GO_CELLULAR_RESPONSE_TO_UV		78	-0.26174468	-0.8400336	0.7823741	0.9903624	1.0	4407	tags=31%, list=22%, signal=40%	
GO_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	GO_HEMATOPOIETIC_STEM_CELL_PROLIFERATION		21	-0.33215782	-0.8398411	0.7088388	0.99040645	1.0	3261	tags=19%, list=17%, signal=23%	
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		187	-0.23180437	-0.83968145	0.87102175	0.99034023	1.0	4357	tags=23%, list=22%, signal=29%	
GO_IRON_SULFUR_CLUSTER_ASSEMBLY	GO_IRON_SULFUR_CLUSTER_ASSEMBLY		19	-0.34481305	-0.83933693	0.70515096	0.9906932	1.0	4139	tags=37%, list=21%, signal=47%	
GO_DETECTION_OF_LIGHT_STIMULUS	GO_DETECTION_OF_LIGHT_STIMULUS		42	-0.29267526	-0.83907634	0.73406196	0.9908295	1.0	4933	tags=31%, list=25%, signal=41%	
GO_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GO_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION		113	-0.24614125	-0.83903414	0.8215434	0.9904972	1.0	1806	tags=13%, list=9%, signal=15%	
GO_HORMONE_METABOLIC_PROCESS	GO_HORMONE_METABOLIC_PROCESS		186	-0.23046142	-0.8388132	0.88379705	0.99056804	1.0	4537	tags=23%, list=23%, signal=29%	
GO_RESPONSE_TO_UV_C	GO_RESPONSE_TO_UV_C		16	-0.3619161	-0.83858573	0.6795367	0.9906615	1.0	4149	tags=38%, list=21%, signal=48%	
GO_SYNAPTIC_VESICLE_RECYCLING	GO_SYNAPTIC_VESICLE_RECYCLING		61	-0.2711076	-0.83851	0.7613843	0.990397	1.0	3413	tags=21%, list=17%, signal=26%	
GO_CHOLESTEROL_EFFLUX	GO_CHOLESTEROL_EFFLUX		32	-0.3055398	-0.8384827	0.7476281	0.9900304	1.0	5523	tags=44%, list=28%, signal=61%	
GO_PRC1_COMPLEX	GO_PRC1_COMPLEX		15	-0.36403364	-0.83845663	0.69557196	0.98964965	1.0	2834	tags=27%, list=14%, signal=31%	
GO_N_ACYLTRANSFERASE_ACTIVITY	GO_N_ACYLTRANSFERASE_ACTIVITY		92	-0.25107262	-0.8383071	0.7937385	0.98954815	1.0	4715	tags=32%, list=24%, signal=41%	
GO_CYTOCHROME_COMPLEX_ASSEMBLY	GO_CYTOCHROME_COMPLEX_ASSEMBLY		34	-0.30310023	-0.8379048	0.7522442	0.990032	1.0	6023	tags=38%, list=31%, signal=55%	
GO_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		27	-0.31519783	-0.8378192	0.73224044	0.98979306	1.0	5525	tags=30%, list=28%, signal=41%	
GO_POSITIVE_REGULATION_OF_AUTOPHAGY	GO_POSITIVE_REGULATION_OF_AUTOPHAGY		116	-0.24239026	-0.83765465	0.8636364	0.98975337	1.0	5500	tags=41%, list=28%, signal=57%	
GO_CELLULAR_RESPONSE_TO_ALKALOID	GO_CELLULAR_RESPONSE_TO_ALKALOID		28	-0.31700996	-0.8376378	0.7164179	0.98935425	1.0	2953	tags=36%, list=15%, signal=42%	
GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	GO_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING		50	-0.28046346	-0.8375738	0.7550644	0.98905677	1.0	4261	tags=30%, list=22%, signal=38%	
GO_REGULATORY_T_CELL_DIFFERENTIATION	GO_REGULATORY_T_CELL_DIFFERENTIATION		31	-0.30997065	-0.83713764	0.7367459	0.98956054	1.0	2654	tags=26%, list=14%, signal=30%	
GO_REGULATION_OF_CHOLESTEROL_EFFLUX	GO_REGULATION_OF_CHOLESTEROL_EFFLUX		20	-0.33441588	-0.836821	0.69014084	0.98984337	1.0	5267	tags=45%, list=27%, signal=61%	
GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS	GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS		118	-0.24015503	-0.83668506	0.85153586	0.98971295	1.0	4203	tags=24%, list=21%, signal=30%	
GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY		41	-0.29052398	-0.8364464	0.75135136	0.98980016	1.0	5321	tags=24%, list=27%, signal=33%	
GO_ANKYRIN_BINDING	GO_ANKYRIN_BINDING		15	-0.36328876	-0.8363719	0.6812386	0.9895362	1.0	4008	tags=33%, list=20%, signal=42%	
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY		67	-0.2623147	-0.83635485	0.7848325	0.9891351	1.0	5913	tags=40%, list=30%, signal=57%	
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		196	-0.22808109	-0.8359938	0.9033333	0.9895185	1.0	4843	tags=27%, list=25%, signal=36%	
GO_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	GO_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY		26	-0.31722945	-0.8359378	0.7165493	0.98920655	1.0	4203	tags=31%, list=21%, signal=39%	
GO_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		49	-0.28441995	-0.8359105	0.74397033	0.98882246	1.0	4272	tags=35%, list=22%, signal=44%	
GO_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS	GO_PHOSPHOTRANSFERASE_ACTIVITY_FOR_OTHER_SUBSTITUTED_PHOSPHATE_GROUPS		19	-0.33948615	-0.8353209	0.6959707	0.98971623	1.0	4311	tags=37%, list=22%, signal=47%	
GO_PROTEIN_N_LINKED_GLYCOSYLATION	GO_PROTEIN_N_LINKED_GLYCOSYLATION		75	-0.26038727	-0.8352994	0.80987203	0.98933023	1.0	4499	tags=32%, list=23%, signal=41%	
GO_SYNAPTIC_VESICLE_ENDOCYTOSIS	GO_SYNAPTIC_VESICLE_ENDOCYTOSIS		52	-0.27285576	-0.8350634	0.759058	0.9894221	1.0	3413	tags=19%, list=17%, signal=23%	
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE		23	-0.32545105	-0.8349266	0.72282606	0.98930216	1.0	2108	tags=17%, list=11%, signal=19%	
GO_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	GO_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY		163	-0.23043925	-0.8348129	0.9089404	0.98912287	1.0	4544	tags=29%, list=23%, signal=37%	
GO_C_C_CHEMOKINE_BINDING	GO_C_C_CHEMOKINE_BINDING		24	-0.32329223	-0.8345224	0.7287823	0.9893593	1.0	4637	tags=42%, list=24%, signal=54%	
GO_MOTOR_ACTIVITY	GO_MOTOR_ACTIVITY		115	-0.24563	-0.83379847	0.841637	0.9905751	1.0	3509	tags=18%, list=18%, signal=22%	
GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY		157	-0.2323624	-0.8336618	0.8918919	0.9904659	1.0	6173	tags=39%, list=31%, signal=57%	
GO_PROTEIN_LIPID_COMPLEX	GO_PROTEIN_LIPID_COMPLEX		31	-0.30351028	-0.8335581	0.7193606	0.9902693	1.0	5412	tags=42%, list=28%, signal=58%	
GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS	GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS		130	-0.24317183	-0.83341753	0.8573854	0.9901674	1.0	3304	tags=19%, list=17%, signal=23%	
GO_AMMONIUM_TRANSPORT	GO_AMMONIUM_TRANSPORT		71	-0.25907832	-0.8329608	0.8180328	0.99072236	1.0	3181	tags=15%, list=16%, signal=18%	
GO_NUCLEOSIDE_METABOLIC_PROCESS	GO_NUCLEOSIDE_METABOLIC_PROCESS		96	-0.24619006	-0.8328491	0.82771534	0.9905195	1.0	3745	tags=24%, list=19%, signal=29%	
GO_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT	GO_POSTSYNAPTIC_DENSITY_INTRACELLULAR_COMPONENT		15	-0.3661234	-0.8325911	0.7099644	0.9906629	1.0	1697	tags=20%, list=9%, signal=22%	
GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS	GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS		274	-0.21960337	-0.83244574	0.9289176	0.9905413	1.0	4405	tags=23%, list=22%, signal=30%	
